Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-01-04,6.440330505371094,6.4550763032980685,6.391278025967366,6.4228762217812925,493729600
2010-01-05,6.451467990875244,6.48788128698687,6.4174618367522624,6.45808873627482,601904800
2010-01-06,6.348847389221191,6.477046253588525,6.342226645342805,6.4514665085786,552160000
2010-01-07,6.337109565734863,6.37984305187511,6.291066511579937,6.372319480055896,477131200
2010-01-08,6.379240989685059,6.37984327724476,6.291368480282735,6.328683790652659,447610800
2010-01-11,6.3229660987854,6.409936173343546,6.273010388314571,6.403917316228298,462229600
2010-01-12,6.251041889190674,6.31273437428661,6.21192052125898,6.295279285939875,594459600
2010-01-13,6.339217185974121,6.347643587767648,6.142104795898216,6.255557866431915,605892000
2010-01-14,6.302502632141113,6.3334993476765185,6.290164375580031,6.322966748435532,432894000
2010-01-15,6.197174549102783,6.367805536404338,6.195368891923551,6.34764236456958,594067600
2010-01-19,6.4713287353515625,6.475842879462165,6.236599268494877,6.269400843652991,730007600
2010-01-20,6.371717929840088,6.486674891699071,6.3046088752892695,6.467414949835066,612152800
2010-01-21,6.261575698852539,6.419266579733724,6.235695410474075,6.382251804744939,608154400
2010-01-22,5.951012134552002,6.24442475458018,5.933257299594459,6.222757660282494,881767600
2010-01-25,6.111107349395752,6.16015943254039,6.024437807372042,6.0942549496076115,1065699600
2010-01-26,6.197475433349609,6.431302812541222,6.096361043026214,6.197776376209968,1867110000
2010-01-27,6.255855560302734,6.337107701287639,6.004573558778478,6.2248588553200355,1722568400
2010-01-28,5.9973530769348145,6.184234582331421,5.979598251090309,6.167081642230315,1173502400
2010-01-29,5.779775619506836,6.084924808953682,5.725306174385902,6.051220016650193,1245952400
2010-02-01,5.8601274490356445,5.898346397377075,5.756906435296701,5.789106525066895,749876400
2010-02-02,5.894131183624268,5.90797455361082,5.819499371791326,5.895636299546066,698342400
2010-02-03,5.995546817779541,6.024737871610872,5.850796525367367,5.873366836685999,615328000
2010-02-04,5.779475688934326,5.969666750026578,5.765030432027498,5.920312925847301,757652000
2010-02-05,5.882093906402588,5.898344820199544,5.7433624677751185,5.796929491149744,850306800
2010-02-08,5.841770648956299,5.954922785473458,5.8381593336177335,5.889017887716567,478270800
2010-02-09,5.904064655303955,5.943486975852155,5.860729674664656,5.910985941269172,632886800
2010-02-10,5.87186336517334,5.916402513346541,5.845983078914016,5.895035165286074,370361600
2010-02-11,5.978694915771484,6.011196343551841,5.839963468695428,5.864640381948894,550345600
2010-02-12,6.030155181884766,6.068073178458809,5.883298281323169,5.961842358404085,655468800
2010-02-16,6.121037483215332,6.129764423699118,6.0644614352143416,6.077100632580754,543737600
2010-02-17,6.095456600189209,6.148420918923163,6.0445976754028035,6.144809605793283,436396800
2010-02-18,6.106894493103027,6.135784609934059,6.046406175112895,6.067772317592677,422825200
2010-02-19,6.068975925445557,6.115019381625988,6.052123526278265,6.074694241849937,415469600
2010-02-22,6.03135871887207,6.093953629779706,5.994343951639114,6.08913894570441,390563600
2010-02-23,5.930244445800781,6.0587442399448355,5.8896183633487045,6.018719641445511,575094800
2010-02-24,6.038581371307373,6.0620541098590115,5.95371669357399,5.965453464642663,460566400
2010-02-25,6.078906059265137,6.1047863386915715,5.925127891456666,5.939873688124215,665126000
2010-02-26,6.157750606536865,6.174302058911279,6.078905601104316,6.090341025827048,507460800
2010-03-01,6.289260387420654,6.304607667245735,6.182728640945756,6.191756523512181,550093600
2010-03-02,6.285048484802246,6.3446335666957125,6.251644227573834,6.317549109822682,566546400
2010-03-03,6.299492359161377,6.315743273901178,6.257662908021177,6.28775639099061,372052800
2010-03-04,6.341022491455078,6.347342292449356,6.278427572700077,6.297989263284817,366041200
2010-03-05,6.588992595672607,6.6115629061473635,6.458988105561123,6.468317333298392,899620400
2010-03-08,6.592906951904297,6.623300982058133,6.56792909083374,6.62089384044256,429889600
2010-03-09,6.711474895477295,6.771059980948153,6.557094807948825,6.569734007625535,920259200
2010-03-10,6.766244888305664,6.7855052333841055,6.716891861213809,6.735850861607487,596218000
2010-03-11,6.786105155944824,6.786105155944824,6.720501625696545,6.73825725328158,405700400
2010-03-12,6.819208145141602,6.853213477124388,6.793628408211384,6.842379536018168,416323600
2010-03-15,6.736152172088623,6.786106685897265,6.628115676983293,6.7824961745838594,493502800
2010-03-16,6.7545084953308105,6.770458066754067,6.6961271816734635,6.746383439070202,446908000
2010-03-17,6.744577407836914,6.814695088558323,6.718998067116694,6.768050148437816,450956800
2010-03-18,6.760526180267334,6.771058777827615,6.699135046559087,6.7439739223481565,342109600
2010-03-19,6.688302040100098,6.77828194707869,6.657606269899051,6.764739920050717,559445600
2010-03-22,6.763535976409912,6.801153431495038,6.6251054774418225,6.634735648802588,456419600
2010-03-23,6.872172832489014,6.884812431108806,6.743973600102344,6.790317991455937,602431200
2010-03-24,6.902566909790039,6.927544759712446,6.846592354110239,6.850505012195758,597780400
2010-03-25,6.820714473724365,6.9507193946741275,6.808676757825542,6.949214278393854,542284400
2010-03-26,6.948612689971924,6.980210486525643,6.877892319597145,6.8899300346190095,640875200
2010-03-29,6.993449687957764,7.0379884205177055,6.970278296828022,7.0118076012700215,540744400
2010-03-30,7.0975751876831055,7.146628475945356,7.049425129865078,7.120145502173249,527310000
2010-03-31,7.071996212005615,7.120447619759617,7.055746098103711,7.086742816704154,430659600
2010-04-01,7.101185321807861,7.184243133164767,7.004284140098637,7.144520286281626,603145200
2010-04-05,7.177023887634277,7.177625773518043,7.065075524011753,7.071395727584272,684507600
2010-04-06,7.208622455596924,7.229687657828379,7.132184555945661,7.1682969051895515,447017200
2010-04-07,7.240518093109131,7.28024173837598,7.18213599459342,7.208919501496583,628502000
2010-04-08,7.220957279205322,7.2688059785633845,7.1634784103405575,7.235703074469672,572989200
2010-04-09,7.276330947875977,7.2793411801775445,7.236306751334545,7.2654978080848815,334182800
2010-04-12,7.291378498077393,7.314851239783849,7.276933239435994,7.288669610289222,333026400
2010-04-13,7.295591831207275,7.306727121298641,7.2558681684313155,7.2784392897480705,306210800
2010-04-14,7.393693447113037,7.397304760199538,7.344942327616205,7.381355195860225,404076400
2010-04-15,7.490899085998535,7.4942090559213455,7.388279571775949,7.396404627830705,376784800
2010-04-16,7.445155143737793,7.557705349733347,7.359388447422603,7.4803642489476685,750545600
2010-04-19,7.435225009918213,7.45990151994404,7.275728514332821,7.4340212385225275,566924400
2010-04-20,7.360591888427734,7.500828024494537,7.311539415444119,7.479461486632715,738326400
2010-04-21,7.8008623123168945,7.831859024672627,7.695835264602962,7.788222712372807,982391200
2010-04-22,8.019041061401367,8.027467461786438,7.709979563470833,7.7713711055477255,793424800
2010-04-23,8.150250434875488,8.190876524525272,8.034992106715263,8.06478425102407,796955600
2010-04-26,8.11022663116455,8.199303330937964,8.070803507688616,8.181849443946845,479068800
2010-04-27,7.885725975036621,8.060268817642966,7.839984267033406,8.043115476245323,709343600
2010-04-28,7.872488498687744,7.94471240446134,7.716302705325018,7.922142885924259,758402400
2010-04-29,8.08434772491455,8.125274364718292,7.884826940630406,7.915220977490742,558840800
2010-04-30,7.8571367263793945,8.142423296197013,7.854428642709358,8.104505303302549,542463600
2010-05-03,8.015427589416504,8.061471434476871,7.911002450288619,7.939892958118042,454342000
2010-05-04,7.784610748291016,7.923342580689629,7.726530790931859,7.9113056710476615,723819600
2010-05-05,7.7036614418029785,7.76836296439066,7.485181702836045,7.61458474801141,883103200
2010-05-06,7.410549163818359,7.771671775434678,5.996149388805389,7.638658238637402,1285860800
2010-05-07,7.097875595092773,7.420178587065085,6.7773790639748865,7.334111334684138,1676018400
2010-05-10,7.643472671508789,7.663334901708025,7.479161875971379,7.530923248056316,984306400
2010-05-11,7.719613075256348,7.821028043518477,7.538449425383622,7.578774176161035,848906800
2010-05-12,7.887232780456543,7.918530041325258,7.785215940602249,7.801465251512623,654379600
2010-05-13,7.7749810218811035,7.97480223070866,7.715997033378029,7.921235212907609,599712400
2010-05-14,7.638357639312744,7.7184068449372605,7.508353518588615,7.678683185030251,759362800
2010-05-17,7.650393486022949,7.709377477452184,7.45448412230176,7.6648387419449655,762834800
2010-05-18,7.594419002532959,7.780698177881782,7.531221817484286,7.73345136318598,782678400
2010-05-19,7.4734416007995605,7.61127017538186,7.368415386417413,7.508350158601002,1025726800
2010-05-20,7.155052185058594,7.338321912611446,7.108406457414017,7.279036588603206,1282915200
2010-05-21,7.292281627655029,7.35788556923886,6.962154114167775,7.006391512766359,1223891200
2010-05-24,7.425893306732178,7.550481200647388,7.410846972072294,7.441542330507364,754238800
2010-05-25,7.379550933837891,7.425894520034647,7.136996650790449,7.202901118109458,1048006400
2010-05-26,7.34614896774292,7.587500358174121,7.335315023067022,7.525808267481834,850654000
2010-05-27,7.62421178817749,7.640462700933564,7.496615243102059,7.541454519217184,666282400
2010-05-28,7.730442523956299,7.806278508922395,7.624211715362882,7.805977967889278,815614800
2010-06-01,7.849312782287598,8.003090963033685,7.793037674521557,7.815006100854672,876472800
2010-06-02,7.943207263946533,7.968786207087022,7.834267532718274,7.960961691069337,688548000
2010-06-03,7.918229579925537,7.991356703067075,7.836675251144661,7.980221412846394,650106800
2010-06-04,7.702758312225342,7.8815135693448415,7.66273411279199,7.770468454258676,758304400
2010-06-07,7.551685810089111,7.79875382061624,7.539948639161927,7.772873543546481,886942000
2010-06-08,7.503234386444092,7.637752989710059,7.39248985979567,7.620900194887577,1000770400
2010-06-09,7.31876277923584,7.580578259281095,7.297397040464219,7.567637313847886,854630000
